Customer Id,Recency,Frequency,Monetary,Avg_Order_Value,Unique_Product_Categories,Avg_Discount_Rate,Total_Profit
19743,15,1,11.53999996,11.53999996,1.0,0.13,0.600000024
19744,15,1,11.53999996,11.53999996,1.0,0.12,0.75999999
19745,15,1,11.53999996,11.53999996,1.0,0.1,-7.610000134
19746,15,1,11.53999996,11.53999996,1.0,0.09,3.549999952
19747,15,1,11.53999996,11.53999996,1.0,0.07,3.75999999
19748,15,1,11.53999996,11.53999996,1.0,0.06,4.46999979
19749,15,1,11.53999996,11.53999996,1.0,0.05,2.849999905
19750,15,1,11.53999996,11.53999996,1.0,0.04,5.320000172
19751,15,1,11.53999996,11.53999996,1.0,0.03,1.230000019
19752,15,1,11.53999996,11.53999996,1.0,0.02,3.170000076
19753,15,1,11.53999996,11.53999996,1.0,0.01,0.910000026
19754,15,1,11.53999996,11.53999996,1.0,0.0,4.039999962
19755,15,1,11.53999996,11.53999996,1.0,0.25,2.380000114
19756,15,1,11.53999996,11.53999996,1.0,0.2,-14.77000046
19757,15,1,11.53999996,11.53999996,1.0,0.18,-1.179999948
19758,15,1,11.53999996,11.53999996,1.0,0.17,3.109999895
19759,15,1,11.53999996,11.53999996,1.0,0.16,3.390000105
19760,15,1,11.53999996,11.53999996,1.0,0.15,4.610000134
19761,15,1,11.53999996,11.53999996,1.0,0.13,4.71999979
19762,15,1,11.53999996,11.53999996,1.0,0.12,2.74000001
19763,15,1,11.53999996,11.53999996,1.0,0.1,1.169999957
19764,15,1,11.53999996,11.53999996,1.0,0.09,4.940000057
19765,15,1,11.53999996,11.53999996,1.0,0.07,3.970000029
19766,15,1,11.53999996,11.53999996,1.0,0.06,5.019999981
19767,15,1,11.53999996,11.53999996,1.0,0.05,5.150000095
19768,15,1,39.75,39.75,1.0,0.04,5.210000038
19769,15,1,39.75,39.75,1.0,0.03,1.340000033
19770,15,1,39.75,39.75,1.0,0.02,0.230000004
19771,15,1,39.75,39.75,1.0,0.01,3.430000067
19772,15,1,39.75,39.75,1.0,0.0,5.539999962
19773,15,1,39.75,39.75,1.0,0.25,0.980000019
19774,15,1,39.75,39.75,1.0,0.2,-20.77000046
19775,15,1,39.75,39.75,1.0,0.18,-2.369999886
19776,15,1,39.75,39.75,1.0,0.17,2.680000067
19777,15,1,39.75,39.75,1.0,0.16,-0.689999998
19778,15,1,39.75,39.75,1.0,0.15,-7.849999905
19779,15,1,39.75,39.75,1.0,0.13,-0.430000007
19780,15,1,39.75,39.75,1.0,0.12,2.839999914
19781,15,1,39.75,39.75,1.0,0.1,-7.610000134
19782,15,1,39.75,39.75,1.0,0.09,-2.099999905
19783,15,1,39.75,39.75,1.0,0.07,5.369999886
19784,15,1,39.75,39.75,1.0,0.06,4.909999847
19785,15,1,39.75,39.75,1.0,0.05,0.550000012
19786,15,1,39.75,39.75,1.0,0.04,5.210000038
19787,15,1,39.75,39.75,1.0,0.03,0.839999974
19788,15,1,39.75,39.75,1.0,0.02,4.409999847
19789,15,1,39.75,39.75,1.0,0.01,4.0
19790,15,1,39.75,39.75,1.0,0.0,3.75
19791,15,1,39.75,39.75,1.0,0.25,2.25
19792,15,1,39.75,39.75,1.0,0.2,3.119999886
19793,15,1,39.75,39.75,1.0,0.18,-15.14000034
19794,15,1,39.75,39.75,1.0,0.17,3.0
19795,15,1,39.75,39.75,1.0,0.16,3.680000067
19796,15,1,39.75,39.75,1.0,0.15,3.319999933
19797,15,1,39.75,39.75,1.0,0.13,4.71999979
19798,14,1,39.75,39.75,1.0,0.12,4.869999886
19799,14,1,39.75,39.75,1.0,0.1,2.700000048
19800,14,1,39.75,39.75,1.0,0.09,2.730000019
19801,14,1,39.75,39.75,1.0,0.07,2.039999962
19802,14,1,39.75,39.75,1.0,0.06,3.49000001
19803,14,1,39.75,39.75,1.0,0.05,2.849999905
19804,14,1,39.75,39.75,1.0,0.04,4.019999981
19805,14,1,39.75,39.75,1.0,0.03,3.25
19806,14,1,39.75,39.75,1.0,0.02,3.109999895
19807,14,1,39.75,39.75,1.0,0.01,3.079999924
19808,14,1,39.75,39.75,1.0,0.0,5.539999962
19809,14,1,39.75,39.75,1.0,0.25,-4.329999924
19810,14,1,39.75,39.75,1.0,0.2,-25.38999939
19811,14,1,39.75,39.75,1.0,0.18,-16.55999947
19812,14,1,39.75,39.75,1.0,0.17,4.409999847
19813,14,1,39.75,39.75,1.0,0.16,1.580000043
19814,14,1,39.75,39.75,1.0,0.15,0.860000014
19815,14,1,39.75,39.75,1.0,0.13,2.710000038
19816,14,1,39.75,39.75,1.0,0.12,4.159999847
19817,14,1,39.75,39.75,1.0,0.1,0.140000001
19818,14,1,39.75,39.75,1.0,0.09,3.549999952
19819,14,1,39.75,39.75,1.0,0.07,3.630000114
19820,14,1,39.75,39.75,1.0,0.06,3.819999933
19821,14,1,39.75,39.75,1.0,0.05,1.210000038
19822,14,1,39.75,39.75,1.0,0.04,4.760000229
19823,14,1,39.75,39.75,1.0,0.03,-2.24000001
19824,14,1,39.75,39.75,1.0,0.02,3.170000076
19825,14,1,39.75,39.75,1.0,0.01,5.260000229
19826,14,1,39.75,39.75,1.0,0.0,3.900000095
19827,14,1,39.75,39.75,1.0,0.25,3.25
19828,14,1,39.75,39.75,1.0,0.2,4.150000095
19829,14,1,39.75,39.75,1.0,0.18,1.50999999
19830,14,1,39.75,39.75,1.0,0.17,2.299999952
19831,14,1,39.75,39.75,1.0,0.16,4.559999943
19832,14,1,39.75,39.75,1.0,0.15,3.190000057
19833,14,1,39.75,39.75,1.0,0.13,3.640000105
19834,14,1,39.75,39.75,1.0,0.12,3.430000067
19835,14,1,39.75,39.75,1.0,0.1,3.00999999
19836,14,1,39.75,39.75,1.0,0.09,3.049999952
19837,14,1,39.75,39.75,1.0,0.07,5.150000095
19838,14,1,39.75,39.75,1.0,0.06,5.340000153
19839,14,1,39.75,39.75,1.0,0.05,3.710000038
19840,14,1,39.75,39.75,1.0,0.04,0.330000013
19841,14,1,39.75,39.75,1.0,0.03,0.219999999
19842,14,1,39.75,39.75,1.0,0.02,3.279999971
19843,14,1,39.75,39.75,1.0,0.01,1.429999948
19844,14,1,39.75,39.75,1.0,0.0,4.150000095
19845,14,1,39.75,39.75,1.0,0.25,4.150000095
19846,14,1,39.75,39.75,1.0,0.2,1.379999995
19847,14,1,39.75,39.75,1.0,0.18,0.469999999
19848,14,1,39.75,39.75,1.0,0.17,4.599999905
19849,14,1,39.75,39.75,1.0,0.16,3.150000095
19850,14,1,39.75,39.75,1.0,0.15,-2.210000038
19851,14,1,39.75,39.75,1.0,0.13,4.519999981
19852,14,1,39.75,39.75,1.0,0.12,0.75999999
19853,14,1,39.75,39.75,1.0,0.1,0.109999999
19854,14,1,39.75,39.75,1.0,0.09,4.940000057
19855,14,1,39.75,39.75,1.0,0.07,3.109999895
19856,14,1,39.75,39.75,1.0,0.06,2.420000076
19857,14,1,39.75,39.75,1.0,0.05,5.260000229
19858,14,1,39.75,39.75,1.0,0.04,4.989999771
19859,14,1,39.75,39.75,1.0,0.03,2.910000086
19860,14,1,39.75,39.75,1.0,0.02,3.170000076
19861,14,1,39.75,39.75,1.0,0.01,3.859999895
19862,14,1,39.75,39.75,1.0,0.0,1.440000057
19863,14,1,39.75,39.75,1.0,0.25,0.649999976
19864,14,1,39.75,39.75,1.0,0.2,0.920000017
19865,14,1,39.75,39.75,1.0,0.18,2.960000038
19866,14,1,39.75,39.75,1.0,0.17,2.869999886
19867,13,1,39.75,39.75,1.0,0.16,1.070000052
19868,13,1,39.75,39.75,1.0,0.15,1.570000052
19869,13,1,39.75,39.75,1.0,0.13,2.809999943
19870,13,1,39.75,39.75,1.0,0.12,2.74000001
19871,13,1,39.75,39.75,1.0,0.1,-1.169999957
19872,13,1,39.75,39.75,1.0,0.09,2.940000057
19873,13,1,39.75,39.75,1.0,0.07,3.220000029
19874,13,1,39.75,39.75,1.0,0.07,-96.12000275
19875,13,1,39.75,39.75,1.0,0.06,11.76000023
19876,13,1,39.75,39.75,1.0,0.05,2.829999924
19877,13,1,39.75,39.75,1.0,0.04,0.5
19878,13,1,39.75,39.75,1.0,0.03,9.180000305
19879,13,1,39.75,39.75,1.0,0.02,14.80000019
19880,13,1,39.75,39.75,1.0,0.01,13.77000046
19881,13,1,39.75,39.75,1.0,0.0,15.5
19882,13,1,39.75,39.75,1.0,0.25,2.980000019
19883,13,1,39.75,39.75,1.0,0.2,6.360000134
19884,13,1,39.75,39.75,1.0,0.18,16.29999924
19885,13,1,39.75,39.75,1.0,0.17,15.18000031
19886,13,1,39.75,39.75,1.0,0.16,15.35999966
19887,13,1,39.75,39.75,1.0,0.15,1.00999999
19888,13,1,39.75,39.75,1.0,0.13,9.340000153
19889,13,1,39.75,39.75,1.0,0.12,17.48999977
19890,13,1,39.75,39.75,1.0,0.1,17.17000008
19891,13,1,39.75,39.75,1.0,0.09,16.63999939
19892,13,1,39.75,39.75,1.0,0.07,-1.070000052
19893,13,1,39.75,39.75,1.0,0.06,-0.529999971
19894,13,1,39.75,39.75,1.0,0.05,-11.85999966
19895,13,1,39.75,39.75,1.0,0.04,6.679999828
19896,13,1,39.75,39.75,1.0,0.03,14.64999962
19897,13,1,39.75,39.75,1.0,0.02,12.47000027
19898,13,1,39.75,39.75,1.0,0.01,18.88999939
19899,13,1,39.75,39.75,1.0,0.0,19.47999954
19900,13,1,39.75,39.75,1.0,0.25,14.31000042
19901,13,1,39.75,39.75,1.0,0.2,0.319999993
19902,13,1,39.75,39.75,1.0,0.18,3.25999999
19903,13,1,39.75,39.75,1.0,0.17,-23.09000015
19904,13,1,39.75,39.75,1.0,0.16,8.680000305
19905,13,1,39.75,39.75,1.0,0.15,11.48999977
19906,13,1,39.75,39.75,1.0,0.13,3.910000086
19907,13,1,39.75,39.75,1.0,0.12,16.09000015
19908,13,1,39.75,39.75,1.0,0.1,15.02999973
19909,13,1,39.75,39.75,1.0,0.09,-30.12999916
19910,13,1,39.75,39.75,1.0,0.07,10.35000038
19911,13,1,39.75,39.75,1.0,0.06,10.14000034
19912,13,1,39.75,39.75,1.0,0.05,15.85999966
19913,13,1,39.75,39.75,1.0,0.04,18.3199997
19914,13,1,39.75,39.75,1.0,0.03,-104.1100006
19915,13,1,39.75,39.75,1.0,0.02,18.70000076
19916,13,1,39.75,39.75,1.0,0.01,19.68000031
19917,13,1,39.75,39.75,1.0,0.0,10.34000015
19918,13,1,39.75,39.75,1.0,0.25,14.31000042
19919,13,1,39.75,39.75,1.0,0.2,8.899999619
19920,13,1,39.75,39.75,1.0,0.18,-5.739999771
19921,13,1,39.75,39.75,1.0,0.17,-56.09000015
19922,13,1,39.75,39.75,1.0,0.16,8.680000305
19923,13,1,39.75,39.75,1.0,0.15,9.119999886
19924,13,1,39.75,39.75,1.0,0.13,5.880000114
19925,13,1,39.75,39.75,1.0,0.12,6.159999847
19926,13,1,39.75,39.75,1.0,0.1,2.680000067
19927,13,1,39.75,39.75,1.0,0.09,-3.180000067
19928,13,1,39.75,39.75,1.0,0.07,17.37000084
19929,13,1,39.75,39.75,1.0,0.06,9.390000343
19930,13,1,39.75,39.75,1.0,0.05,3.319999933
19931,13,1,39.75,39.75,1.0,0.04,12.39999962
19932,13,1,39.75,39.75,1.0,0.03,-9.180000305
19933,13,1,39.75,39.75,1.0,0.02,12.18999958
19934,13,1,39.75,39.75,1.0,0.01,18.5
19935,12,1,39.75,39.75,1.0,0.0,17.88999939
19936,12,1,39.75,39.75,1.0,0.25,5.070000172
19937,12,1,39.75,39.75,1.0,0.2,11.44999981
19938,12,1,39.75,39.75,1.0,0.18,8.470000267
19939,12,1,39.75,39.75,1.0,0.17,15.18000031
19940,12,1,39.75,39.75,1.0,0.16,8.680000305
19941,12,1,39.75,39.75,1.0,0.15,10.57999992
19942,12,1,39.75,39.75,1.0,0.13,10.36999989
19943,12,1,39.75,39.75,1.0,0.12,10.14000034
19944,12,1,39.75,39.75,1.0,0.1,1.070000052
19945,12,1,39.75,39.75,1.0,0.09,10.13000011
19946,12,1,39.75,39.75,1.0,0.07,9.979999542
19947,12,1,39.75,39.75,1.0,0.06,4.699999809
19948,12,1,39.75,39.75,1.0,0.05,18.87999916
19949,12,1,39.75,39.75,1.0,0.04,-27.96999931
19950,12,1,39.75,39.75,1.0,0.03,18.12000084
19951,12,1,39.75,39.75,1.0,0.02,2.920000076
19952,12,1,39.75,39.75,1.0,0.01,3.460000038
19953,12,1,39.75,39.75,1.0,0.0,0.0
19954,12,1,39.75,39.75,1.0,0.25,-11.93000031
19955,12,1,39.75,39.75,1.0,0.2,-13.85999966
19956,12,1,39.75,39.75,1.0,0.18,-21.73999977
19957,12,1,39.75,39.75,1.0,0.17,-0.430000007
19958,12,1,39.75,39.75,1.0,0.16,8.680000305
19959,12,1,39.75,39.75,1.0,0.15,8.779999733
19960,12,1,39.75,39.75,1.0,0.13,16.25
19961,12,1,39.75,39.75,1.0,0.12,17.48999977
19962,12,1,39.75,39.75,1.0,0.1,8.93999958
19963,12,1,39.75,39.75,1.0,0.09,8.680000305
19964,12,1,39.75,39.75,1.0,0.07,10.35000038
19965,12,1,39.75,39.75,1.0,0.06,17.64999962
19966,12,1,39.75,39.75,1.0,0.05,-28.95999908
19967,12,1,39.75,39.75,1.0,0.04,12.39999962
19968,12,1,39.75,39.75,1.0,0.03,13.5
19969,12,1,39.75,39.75,1.0,0.02,10.52000046
19970,12,1,39.75,39.75,1.0,0.01,19.28000069
19971,12,1,39.75,39.75,1.0,0.0,19.47999954
19972,12,1,39.75,39.75,1.0,0.25,14.31000042
19973,12,1,39.75,39.75,1.0,0.2,15.26000023
19974,12,1,39.75,39.75,1.0,0.18,0.0
19975,12,1,39.75,39.75,1.0,0.17,15.18000031
19976,12,1,39.75,39.75,1.0,0.16,-25.61000061
19977,12,1,39.75,39.75,1.0,0.15,12.26000023
19978,12,1,39.75,39.75,1.0,0.13,12.10000038
19979,12,1,39.75,39.75,1.0,0.12,7.449999809
19980,12,1,39.75,39.75,1.0,0.1,6.260000229
19981,12,1,39.75,39.75,1.0,0.09,5.429999828
19982,12,1,39.75,39.75,1.0,0.07,4.179999828
19983,12,1,39.75,39.75,1.0,0.06,-26.29000092
19984,12,1,39.75,39.75,1.0,0.05,9.43999958
19985,12,1,39.75,39.75,1.0,0.04,16.03000069
19986,12,1,39.75,39.75,1.0,0.03,19.28000069
19987,12,1,39.75,39.75,1.0,0.02,18.30999947
19988,12,1,39.75,39.75,1.0,0.01,3.460000038
19989,12,1,39.75,39.75,1.0,0.0,-6.960000038
19990,12,1,39.75,39.75,1.0,0.25,3.369999886
19991,12,1,39.75,39.75,1.0,0.2,2.799999952
19992,12,1,39.75,39.75,1.0,0.18,11.07999992
19993,12,1,39.75,39.75,1.0,0.17,-49.49000168
19994,12,1,39.75,39.75,1.0,0.16,3.670000076
19995,12,1,39.75,39.75,1.0,0.15,15.19999981
19996,12,1,39.75,39.75,1.0,0.13,15.56000042
19997,12,1,39.75,39.75,1.0,0.12,11.8199997
19998,12,1,39.75,39.75,1.0,0.1,16.10000038
19999,12,1,39.75,39.75,1.0,0.09,-3.180000067
20000,12,1,39.75,39.75,1.0,0.07,7.869999886
20001,12,1,39.75,39.75,1.0,0.06,18.03000069
20002,12,1,39.75,39.75,1.0,0.05,8.989999771
20003,12,1,39.75,39.75,1.0,0.04,6.679999828
20004,11,1,39.75,39.75,1.0,0.03,14.0
20005,11,1,39.75,39.75,1.0,0.02,-6.349999905
20006,11,1,39.75,39.75,1.0,0.01,1.460000038
20007,11,1,39.75,39.75,1.0,0.0,10.72999954
20008,11,1,39.75,39.75,1.0,0.25,9.68999958
20009,11,1,39.75,39.75,1.0,0.2,13.03999996
20010,11,1,39.75,39.75,1.0,0.18,-25.0
20011,11,1,39.75,39.75,1.0,0.17,15.18000031
20012,11,1,39.75,39.75,1.0,0.16,12.02000046
20013,11,1,39.75,39.75,1.0,0.15,11.82999992
20014,11,1,39.75,39.75,1.0,0.13,12.10000038
20015,11,1,39.75,39.75,1.0,0.12,0.699999988
20016,11,1,39.75,39.75,1.0,0.1,2.150000095
20017,11,1,39.75,39.75,1.0,0.09,-2.130000114
20018,11,1,39.75,39.75,1.0,0.07,-27.10000038
20019,11,1,39.75,39.75,1.0,0.06,0.379999995
20020,11,1,39.75,39.75,1.0,0.05,11.32999992
20021,11,1,39.75,39.75,1.0,0.04,4.769999981
20022,11,1,39.75,39.75,1.0,0.03,-63.61999893
20023,11,1,39.75,39.75,1.0,0.02,-66.22000122
20024,11,1,39.75,39.75,1.0,0.01,-9.369999886
20025,11,1,39.75,39.75,1.0,0.0,3.5
20026,11,1,39.75,39.75,1.0,0.25,-2.619999886
20027,11,1,39.75,39.75,1.0,0.2,10.48999977
20028,11,1,39.75,39.75,1.0,0.18,15.97000027
20029,11,1,39.75,39.75,1.0,0.17,15.51000023
20030,11,1,39.75,39.75,1.0,0.16,16.03000069
20031,11,1,39.75,39.75,1.0,0.15,-7.599999905
20032,11,1,39.75,39.75,1.0,0.13,5.880000114
20033,11,1,39.75,39.75,1.0,0.12,-25.63999939
20034,11,1,39.75,39.75,1.0,0.1,-26.21999931
20035,11,1,39.75,39.75,1.0,0.09,-27.73999977
20036,11,1,39.75,39.75,1.0,0.07,12.93999958
20037,11,1,39.75,39.75,1.0,0.06,-50.0699997
20038,11,1,39.75,39.75,1.0,0.05,-27.68000031
20039,11,1,39.75,39.75,1.0,0.04,-0.949999988
20040,11,1,39.75,39.75,1.0,0.03,-7.710000038
20041,11,1,39.75,39.75,1.0,0.02,7.789999962
20042,11,1,39.75,39.75,1.0,0.01,8.850000381
20043,11,1,39.75,39.75,1.0,0.0,3.980000019
20044,11,1,39.75,39.75,1.0,0.25,3.369999886
20045,11,1,39.75,39.75,1.0,0.2,-1.809999943
20046,11,1,39.75,39.75,1.0,0.18,-13.85000038
20047,11,1,39.75,39.75,1.0,0.17,7.420000076
20048,11,1,39.75,39.75,1.0,0.16,16.70000076
20049,11,1,39.75,39.75,1.0,0.15,16.21999931
20050,11,1,39.75,39.75,1.0,0.13,-40.63000107
20051,11,1,39.75,39.75,1.0,0.12,8.75
20052,11,1,39.75,39.75,1.0,0.1,12.52000046
20053,11,1,39.75,39.75,1.0,0.09,6.329999924
20054,11,1,39.75,39.75,1.0,0.07,7.760000229
20055,11,1,39.75,39.75,1.0,0.06,11.27000046
20056,11,1,39.75,39.75,1.0,0.05,-94.41000366
20057,11,1,39.75,39.75,1.0,0.04,-66.77999878
20058,11,1,39.75,39.75,1.0,0.03,-65.55000305
20059,11,1,39.75,39.75,1.0,0.02,13.23999977
20060,11,1,39.75,39.75,1.0,0.01,0.0
20061,11,1,39.75,39.75,1.0,0.0,5.170000076
20062,11,1,39.75,39.75,1.0,0.25,11.93000031
20063,11,1,39.75,39.75,1.0,0.2,10.48999977
20064,11,1,39.75,39.75,1.0,0.18,9.130000114
20065,11,1,39.75,39.75,1.0,0.17,10.72000027
20066,11,1,39.75,39.75,1.0,0.16,12.02000046
20067,11,1,39.75,39.75,1.0,0.15,9.729999542
20068,11,1,39.75,39.75,1.0,0.13,12.97000027
20069,11,1,39.75,39.75,1.0,0.12,-23.32999992
20070,11,1,39.75,39.75,1.0,0.1,12.52000046
20071,11,1,39.75,39.75,1.0,0.09,-1.370000005
20072,10,1,39.75,39.75,1.0,0.07,-5.550000191
20073,10,1,39.75,39.75,1.0,0.06,13.14999962
20074,10,1,39.75,39.75,1.0,0.05,9.930000305
20075,10,1,39.75,39.75,1.0,0.04,11.0699997
20076,10,1,39.75,39.75,1.0,0.03,11.5699997
20077,10,1,39.75,39.75,1.0,0.02,2.450000048
20078,10,1,39.75,39.75,1.0,0.01,4.920000076
20079,10,1,39.75,39.75,1.0,0.0,-33.11000061
20080,10,1,39.75,39.75,1.0,0.25,-22.87000084
20081,10,1,39.75,39.75,1.0,0.2,2.230000019
20082,10,1,39.75,39.75,1.0,0.18,11.72999954
20083,10,1,39.75,39.75,1.0,0.17,-57.74000168
20084,10,1,39.75,39.75,1.0,0.16,-8.350000381
20085,10,1,39.75,39.75,1.0,0.15,-6.349999905
20086,10,1,39.75,39.75,1.0,0.13,4.320000172
20087,10,1,39.75,39.75,1.0,0.12,3.5
20088,10,1,39.75,39.75,1.0,0.1,2.930000067
20089,10,1,39.75,39.75,1.0,0.09,7.599999905
20090,10,1,39.75,39.75,1.0,0.07,12.01000023
20091,10,1,39.75,39.75,1.0,0.06,2.819999933
20092,10,1,39.75,39.75,1.0,0.05,14.15999985
20093,10,1,39.75,39.75,1.0,0.04,17.54999924
20094,10,1,39.75,39.75,1.0,0.03,-27.95000076
20095,10,1,39.75,39.75,1.0,0.02,19.09000015
20096,10,1,39.75,39.75,1.0,0.01,18.10000038
20097,10,1,39.75,39.75,1.0,0.0,10.34000015
20098,10,1,39.75,39.75,1.0,0.25,8.050000191
20099,10,1,39.75,39.75,1.0,0.2,14.63000011
20100,10,1,39.75,39.75,1.0,0.18,-6.230000019
20101,10,1,39.75,39.75,1.0,0.17,11.55000019
20102,10,1,39.75,39.75,1.0,0.16,9.350000381
20103,10,1,39.75,39.75,1.0,0.15,6.349999905
20104,10,1,39.75,39.75,1.0,0.13,3.910000086
20105,10,1,39.75,39.75,1.0,0.12,3.079999924
20106,10,1,39.75,39.75,1.0,0.1,4.039999962
20107,10,1,39.75,39.75,1.0,0.09,-2.420000076
20108,10,1,39.75,39.75,1.0,0.07,18.11000061
20109,10,1,39.75,39.75,1.0,0.06,18.40999985
20110,10,1,39.75,39.75,1.0,0.05,-1.429999948
20111,10,1,39.75,39.75,1.0,0.04,-27.96999931
20112,10,1,39.75,39.75,1.0,0.03,12.52999973
20113,10,1,39.75,39.75,1.0,0.02,10.25
20114,10,1,39.75,39.75,1.0,0.01,12.98999977
20115,10,1,39.75,39.75,1.0,0.0,17.88999939
20116,10,1,39.75,39.75,1.0,0.25,12.22000027
20117,10,1,39.75,39.75,1.0,0.2,15.57999992
20118,10,1,39.75,39.75,1.0,0.18,-52.15000153
20119,10,1,39.75,39.75,1.0,0.17,10.32999992
20120,10,1,39.75,39.75,1.0,0.16,12.11999989
20121,10,1,39.75,39.75,1.0,0.15,10.97999954
20122,10,1,39.75,39.75,1.0,0.13,16.95000076
20123,10,1,39.75,39.75,1.0,0.12,10.94999981
20124,10,1,39.75,39.75,1.0,0.1,12.52000046
20125,10,1,39.75,39.75,1.0,0.09,-24.12999916
20126,10,1,39.75,39.75,1.0,0.07,-8.609999657
20127,10,1,39.75,39.75,1.0,0.06,-1.879999995
20128,10,1,39.75,39.75,1.0,0.05,12.27000046
20129,10,1,39.75,39.75,1.0,0.04,14.11999989
20130,10,1,39.75,39.75,1.0,0.03,0.0
20131,10,1,39.75,39.75,1.0,0.02,-19.12999916
20132,10,1,39.75,39.75,1.0,0.01,4.920000076
20133,10,1,39.75,39.75,1.0,0.0,14.71000004
20134,10,1,39.75,39.75,1.0,0.25,7.75
20135,10,1,39.75,39.75,1.0,0.2,14.31000042
20136,10,1,39.75,39.75,1.0,0.18,14.98999977
20137,10,1,39.75,39.75,1.0,0.17,3.299999952
20138,10,1,39.75,39.75,1.0,0.16,9.680000305
20139,10,1,39.75,39.75,1.0,0.15,16.21999931
20140,10,1,39.75,39.75,1.0,0.13,7.78000021
20141,9,1,39.75,39.75,1.0,0.12,-10.48999977
20142,9,1,39.75,39.75,1.0,0.1,-25.04000092
20143,9,1,39.75,39.75,1.0,0.09,-24.12999916
20144,9,1,39.75,39.75,1.0,0.07,12.93999958
20145,9,1,39.75,39.75,1.0,0.06,2.25
20146,9,1,39.75,39.75,1.0,0.05,10.5699997
20147,9,1,39.75,39.75,1.0,0.04,17.17000008
20148,9,1,39.75,39.75,1.0,0.03,18.51000023
20149,9,1,39.75,39.75,1.0,0.02,11.30000019
20150,9,1,39.75,39.75,1.0,0.01,10.63000011
20151,9,1,39.75,39.75,1.0,0.0,1.50999999
20152,9,1,39.75,39.75,1.0,0.25,-24.82999992
20153,9,1,39.75,39.75,1.0,0.2,9.539999962
20154,9,1,39.75,39.75,1.0,0.18,15.64999962
20155,9,1,39.75,39.75,1.0,0.17,3.730000019
20156,9,1,39.75,39.75,1.0,0.16,-26.70999908
20157,9,1,39.75,39.75,1.0,0.15,-23.64999962
20158,9,1,39.75,39.75,1.0,0.13,16.60000038
20159,9,1,39.75,39.75,1.0,0.12,-59.47000122
20160,9,1,39.75,39.75,1.0,0.1,-27.44000053
20161,9,1,39.75,39.75,1.0,0.09,12.65999985
20162,9,1,39.75,39.75,1.0,0.07,18.47999954
20163,9,1,39.75,39.75,1.0,0.06,16.89999962
20164,9,1,39.75,39.75,1.0,0.05,-28.95999908
20165,9,1,39.75,39.75,1.0,0.04,12.39999962
20166,9,1,39.75,39.75,1.0,0.03,4.360000134
20167,9,1,39.75,39.75,1.0,0.02,19.47999954
20168,9,1,39.75,39.75,1.0,0.01,12.98999977
20169,9,1,39.75,39.75,1.0,0.0,10.72999954
20170,9,1,39.75,39.75,1.0,0.25,9.68999958
20171,9,1,39.75,39.75,1.0,0.2,4.769999981
20172,9,1,39.75,39.75,1.0,0.18,-6.230000019
20173,9,1,39.75,39.75,1.0,0.17,-56.09000015
20174,9,1,39.75,39.75,1.0,0.16,-2.5
20175,9,1,39.75,39.75,1.0,0.15,3.380000114
20176,9,1,39.75,39.75,1.0,0.13,6.5
20177,9,1,39.75,39.75,1.0,0.12,10.14000034
20178,9,1,39.75,39.75,1.0,0.1,8.93999958
20179,9,1,39.75,39.75,1.0,0.09,10.13000011
20180,9,1,39.75,39.75,1.0,0.07,7.800000191
20181,9,1,39.75,39.75,1.0,0.06,4.699999809
20182,9,1,39.75,39.75,1.0,0.05,13.59000015
20183,9,1,39.75,39.75,1.0,0.04,13.35999966
20184,9,1,39.75,39.75,1.0,0.03,-1.659999967
20185,9,1,39.75,39.75,1.0,0.02,-7.25
20186,9,1,39.75,39.75,1.0,0.01,11.02000046
20187,9,1,39.75,39.75,1.0,0.0,12.43999958
20188,9,1,39.75,39.75,1.0,0.25,3.730000019
20189,9,1,39.75,39.75,1.0,0.2,10.75
20190,9,1,39.75,39.75,1.0,0.18,7.170000076
20191,9,1,39.75,39.75,1.0,0.17,10.32999992
20192,9,1,39.75,39.75,1.0,0.16,8.350000381
20193,9,1,39.75,39.75,1.0,0.15,1.350000024
20194,9,1,39.75,39.75,1.0,0.13,15.22000027
20195,9,1,39.75,39.75,1.0,0.12,12.69999981
20196,9,1,39.75,39.75,1.0,0.1,16.80999947
20197,9,1,39.75,39.75,1.0,0.09,16.28000069
20198,9,1,39.75,39.75,1.0,0.07,-62.84000015
20199,9,1,39.75,39.75,1.0,0.06,10.89000034
20200,9,1,39.75,39.75,1.0,0.05,-33.04000092
20201,9,1,39.75,39.75,1.0,0.04,4.309999943
20202,9,1,39.75,39.75,1.0,0.03,12.0699997
20203,9,1,39.75,39.75,1.0,0.02,-7.789999962
20204,9,1,39.75,39.75,1.0,0.01,14.17000008
20205,9,1,39.75,39.75,1.0,0.0,19.07999992
20206,9,1,39.75,39.75,1.0,0.25,7.75
20207,9,1,39.75,39.75,1.0,0.2,12.72000027
20208,9,1,39.75,39.75,1.0,0.18,-50.52000046
20209,8,1,39.75,39.75,1.0,0.17,-4.119999886
20210,8,1,39.75,39.75,1.0,0.16,11.28999996
20211,8,1,39.75,39.75,1.0,0.15,16.21999931
20212,8,1,39.75,39.75,1.0,0.13,-1.309999943
20213,8,1,39.75,39.75,1.0,0.12,9.43999958
20214,8,1,39.75,39.75,1.0,0.1,12.09000015
20215,8,1,39.75,39.75,1.0,0.09,0.720000029
20216,8,1,39.75,39.75,1.0,0.07,4.179999828
20217,8,1,39.75,39.75,1.0,0.06,-10.18000031
